-97.696, -27.713, 2.333,  2.333
-98.011, -27.371, 2.333,  2.333
-98.319, -27.022, 2.333,  2.333
-98.521, -26.786, 2.334,  2.334
-98.620, -26.667, 2.333,  2.333
-98.817, -26.427, 2.333,  2.333
-99.010, -26.183, 2.333,  2.333
-99.199, -25.938, 2.333,  2.333
-99.386, -25.690, 2.333,  2.333
-99.569, -25.439, 2.333,  2.333
-99.748, -25.186, 2.333,  2.333
-100.010, -24.801, 2.333,  2.333
-100.181, -24.542, 2.333,  2.333
-100.430, -24.149, 2.333,  2.333
-100.592, -23.884, 2.333,  2.333
-100.827, -23.482, 2.333,  2.333
-100.979, -23.212, 2.333,  2.333
-101.201, -22.802, 2.333,  2.333
-101.344, -22.527, 2.333,  2.333
-101.483, -22.249, 2.333,  2.333
-101.685, -21.830, 2.333,  2.333
-101.814, -21.548, 2.333,  2.333
-101.940, -21.264, 2.333,  2.333
-102.121, -20.835, 2.333,  2.333
-102.237, -20.547, 2.333,  2.333
-102.350, -20.258, 2.334,  2.334
-102.460, -19.968, 2.334,  2.334
-102.566, -19.676, 2.334,  2.334
-102.670, -19.383, 2.334,  2.334
-102.820, -18.942, 2.334,  2.334
-102.916, -18.646, 2.334,  2.334
-103.057, -18.202, 2.334,  2.334
-103.148, -17.905, 2.334,  2.334
-103.236, -17.607, 2.334,  2.334
-103.325, -17.309, 2.334,  2.334
-103.454, -16.861, 2.334,  2.334
-103.540, -16.562, 2.334,  2.334
-103.666, -16.113, 2.334,  2.334
-103.750, -15.813, 2.334,  2.334
-103.833, -15.514, 2.334,  2.334
-103.956, -15.064, 2.333,  2.333
-104.036, -14.763, 2.333,  2.333
-104.159, -14.313, 2.334,  2.334
-104.240, -14.013, 2.334,  2.334
-104.280, -13.863, 2.334,  2.334
-104.362, -13.563, 2.334,  2.334
-104.485, -13.113, 2.334,  2.334
-104.609, -12.663, 2.334,  2.334
-104.692, -12.363, 2.334,  2.334
-104.775, -12.063, 2.334,  2.334
-104.901, -11.614, 2.334,  2.334
-105.029, -11.165, 2.334,  2.334
-105.114, -10.866, 2.334,  2.334
-105.200, -10.567, 2.334,  2.334
-105.335, -10.121, 2.333,  2.333
-105.427, -9.824, 2.333,  2.333
-105.523, -9.528, 2.332,  2.332
-105.681, -9.091, 2.327,  2.327
-105.854, -8.661, 2.324,  2.324
-105.979, -8.378, 2.326,  2.326
-106.186, -7.966, 2.319,  2.319
-106.336, -7.698, 2.322,  2.322
-106.494, -7.435, 2.325,  2.325
-106.666, -7.183, 2.318,  2.318
-106.847, -6.937, 2.322,  2.322
-107.135, -6.580, 2.329,  2.329
-107.441, -6.237, 2.334,  2.334
-107.655, -6.016, 2.341,  2.341
-107.873, -5.797, 2.341,  2.341
-108.212, -5.481, 2.339,  2.339
-108.445, -5.279, 2.336,  2.336
-108.802, -4.985, 2.339,  2.339
-109.042, -4.788, 2.337,  2.337
-109.284, -4.594, 2.336,  2.336
-109.654, -4.311, 2.333,  2.333
-109.904, -4.129, 2.332,  2.332
-110.158, -3.952, 2.331,  2.331
-110.531, -3.673, 2.333,  2.333
-110.782, -3.489, 2.333,  2.333
-111.032, -3.304, 2.334,  2.334
-111.402, -3.021, 2.327,  2.327
-111.641, -2.823, 2.327,  2.327
-111.995, -2.522, 2.329,  2.329
-112.229, -2.318, 2.331,  2.331
-112.574, -2.004, 2.325,  2.325
-112.793, -1.786, 2.326,  2.326
-113.113, -1.451, 2.329,  2.329
-113.321, -1.222, 2.332,  2.332
-113.526, -0.989, 2.334,  2.334
-113.813, -0.626, 2.327,  2.327
-114.086, -0.253, 2.328,  2.328
-114.260, 0.002, 2.329,  2.329
-114.508, 0.392, 2.327,  2.327
-114.662, 0.659, 2.328,  2.328
-114.879, 1.067, 2.332,  2.332
-115.015, 1.344, 2.334,  2.334
-115.116, 1.592, 1.896,  1.896
-115.195, 1.802, 1.579,  1.579
-115.291, 2.071, 1.348,  1.348
-115.376, 2.328, 1.438,  1.438
-115.441, 2.529, 1.726,  1.726
-115.521, 2.775, 2.116,  2.116
-115.657, 3.226, 2.549,  2.549
-115.748, 3.561, 2.685,  2.685
-115.872, 4.081, 2.668,  2.668
-115.975, 4.581, 2.491,  2.491
-116.031, 4.897, 2.368,  2.368
-116.099, 5.347, 2.246,  2.246
-116.137, 5.641, 2.223,  2.223
-116.170, 5.935, 2.233,  2.233
-116.210, 6.383, 2.283,  2.283
-116.230, 6.688, 2.323,  2.323
-116.245, 6.999, 2.353,  2.353
-116.254, 7.469, 2.368,  2.368
-116.247, 7.940, 2.359,  2.359
-116.234, 8.251, 2.348,  2.348
-116.216, 8.561, 2.336,  2.336
-116.176, 9.023, 2.325,  2.325
-116.143, 9.330, 2.323,  2.323
-116.074, 9.786, 2.321,  2.321
-116.019, 10.088, 2.324,  2.324
-115.957, 10.391, 2.329,  2.329
-115.853, 10.842, 2.335,  2.335
-115.774, 11.142, 2.337,  2.337
-115.642, 11.587, 2.332,  2.332
-115.542, 11.879, 2.331,  2.331
-115.378, 12.311, 2.331,  2.331
-115.261, 12.596, 2.332,  2.332
-115.071, 13.019, 2.333,  2.333
-114.935, 13.296, 2.333,  2.333
-114.714, 13.701, 2.329,  2.329
-114.557, 13.966, 2.329,  2.329
-114.396, 14.214, 2.162,  2.162
-114.163, 14.545, 1.907,  1.907
-114.016, 14.744, 1.859,  1.859
-113.867, 14.930, 1.760,  1.760
-113.628, 15.218, 1.942,  1.942
-113.451, 15.420, 2.127,  2.127
-113.254, 15.631, 2.168,  2.168
-112.949, 15.936, 2.079,  2.079
-112.752, 16.122, 2.053,  2.053
-112.466, 16.371, 1.838,  1.838
-112.280, 16.528, 1.794,  1.794
-111.990, 16.756, 1.937,  1.937
-111.786, 16.904, 1.927,  1.927
-111.458, 17.131, 1.994,  1.994
-111.235, 17.276, 2.024,  2.024
-110.933, 17.453, 1.677,  1.677
-110.742, 17.563, 1.677,  1.677
-110.558, 17.661, 1.572,  1.572
-110.265, 17.813, 1.734,  1.734
-110.046, 17.921, 1.935,  1.935
-109.662, 18.102, 2.269,  2.269
-109.377, 18.230, 2.429,  2.429
-109.075, 18.357, 2.523,  2.523
-108.764, 18.480, 2.540,  2.540
-108.452, 18.594, 2.494,  2.494
-107.994, 18.749, 2.390,  2.390
-107.696, 18.840, 2.325,  2.325
-107.257, 18.962, 2.271,  2.271
-106.819, 19.070, 2.271,  2.271
-106.225, 19.198, 2.313,  2.313
-105.921, 19.255, 2.337,  2.337
-105.459, 19.330, 2.359,  2.359
-105.149, 19.374, 2.360,  2.360
-104.838, 19.413, 2.355,  2.355
-104.373, 19.462, 2.341,  2.341
-104.064, 19.486, 2.332,  2.332
-103.601, 19.516, 2.326,  2.326
-103.292, 19.529, 2.325,  2.325
-102.983, 19.537, 2.326,  2.326
-102.519, 19.540, 2.331,  2.331
-102.209, 19.536, 2.334,  2.334
-101.899, 19.528, 2.336,  2.336
-101.589, 19.514, 2.336,  2.336
-101.124, 19.485, 2.336,  2.336
-100.814, 19.461, 2.335,  2.335
-100.351, 19.416, 2.334,  2.334
-100.042, 19.382, 2.334,  2.334
-99.734, 19.344, 2.333,  2.333
-99.273, 19.281, 2.334,  2.334
-98.812, 19.212, 2.334,  2.334
-98.505, 19.162, 2.334,  2.334
-98.200, 19.109, 2.334,  2.334
-97.740, 19.028, 2.334,  2.334
-97.435, 18.970, 2.334,  2.334
-96.976, 18.885, 2.335,  2.335
-96.671, 18.826, 2.334,  2.334
-96.213, 18.736, 2.334,  2.334
-95.908, 18.676, 2.334,  2.334
-95.603, 18.615, 2.334,  2.334
-95.298, 18.556, 2.333,  2.333
-94.840, 18.467, 2.333,  2.333
-94.534, 18.407, 2.333,  2.333
-94.229, 18.347, 2.334,  2.334
-93.772, 18.254, 2.333,  2.333
-93.468, 18.190, 2.334,  2.334
-93.163, 18.127, 2.334,  2.334
-92.707, 18.029, 2.334,  2.334
-92.403, 17.964, 2.334,  2.334
-91.950, 17.854, 2.331,  2.331
-91.499, 17.738, 2.331,  2.331
-91.199, 17.658, 2.332,  2.332
-90.751, 17.531, 2.329,  2.329
-90.456, 17.437, 2.330,  2.330
-90.162, 17.339, 2.331,  2.331
-89.869, 17.237, 2.332,  2.332
-89.577, 17.132, 2.334,  2.334
-89.286, 17.022, 2.334,  2.334
-88.860, 16.840, 2.329,  2.329
-88.719, 16.777, 2.329,  2.329
-88.438, 16.646, 2.330,  2.330
-88.022, 16.440, 2.332,  2.332
-87.747, 16.297, 2.334,  2.334
-87.476, 16.148, 2.334,  2.334
-87.211, 15.990, 2.329,  2.329
-86.821, 15.740, 2.329,  2.329
-86.565, 15.567, 2.330,  2.330
-86.191, 15.294, 2.328,  2.328
-85.950, 15.103, 2.329,  2.329
-85.596, 14.805, 2.332,  2.332
-85.366, 14.598, 2.334,  2.334
-85.031, 14.278, 2.335,  2.335
-84.815, 14.058, 2.335,  2.335
-84.504, 13.715, 2.331,  2.331
-84.225, 13.373, 2.129,  2.129
-84.059, 13.155, 2.013,  2.013
-83.830, 12.836, 1.943,  1.943
-83.685, 12.623, 1.948,  1.948
-83.468, 12.289, 2.100,  2.100
-83.235, 11.910, 2.347,  2.347
-83.077, 11.633, 2.454,  2.454
-82.920, 11.344, 2.502,  2.502
-82.693, 10.904, 2.468,  2.468
-82.487, 10.470, 2.380,  2.380
-82.362, 10.185, 2.327,  2.327
-82.240, 9.904, 2.294,  2.294
-82.125, 9.623, 2.281,  2.281
-81.952, 9.201, 2.296,  2.296
-81.841, 8.915, 2.314,  2.314
-81.678, 8.480, 2.340,  2.340
-81.517, 8.039, 2.352,  2.352
-81.413, 7.744, 2.352,  2.352
-81.308, 7.449, 2.349,  2.349
-81.154, 7.007, 2.339,  2.339
-81.055, 6.712, 2.332,  2.332
-80.953, 6.419, 2.329,  2.329
-80.803, 5.978, 2.328,  2.328
-80.704, 5.684, 2.329,  2.329
-80.553, 5.244, 2.332,  2.332
-80.400, 4.803, 2.335,  2.335
-80.297, 4.509, 2.335,  2.335
-80.194, 4.215, 2.336,  2.336
-80.037, 3.776, 2.335,  2.335
-79.932, 3.483, 2.334,  2.334
-79.771, 3.045, 2.333,  2.333
-79.663, 2.753, 2.333,  2.333
-79.554, 2.462, 2.333,  2.333
-79.389, 2.026, 2.333,  2.333
-79.277, 1.736, 2.333,  2.333
-79.165, 1.446, 2.334,  2.334
-78.994, 1.012, 2.334,  2.334
-78.879, 0.723, 2.334,  2.334
-78.706, 0.290, 2.334,  2.334
-78.589, 0.001, 2.334,  2.334
-78.471, -0.287, 2.334,  2.334
-78.294, -0.718, 2.334,  2.334
-78.174, -1.005, 2.334,  2.334
-78.055, -1.292, 2.334,  2.334
-77.934, -1.579, 2.334,  2.334
-77.753, -2.009, 2.334,  2.334
-77.631, -2.295, 2.334,  2.334
-77.508, -2.581, 2.334,  2.334
-77.385, -2.866, 2.334,  2.334
-77.195, -3.292, 2.333,  2.333
-77.067, -3.575, 2.333,  2.333
-76.866, -3.996, 2.331,  2.331
-76.657, -4.412, 2.331,  2.331
-76.440, -4.824, 2.330,  2.330
-76.288, -5.094, 2.331,  2.331
-76.129, -5.360, 2.329,  2.329
-75.963, -5.619, 2.326,  2.326
-75.700, -6.000, 2.324,  2.324
-75.609, -6.124, 2.326,  2.326
-75.421, -6.369, 2.328,  2.328
-75.225, -6.606, 2.326,  2.326
-75.022, -6.837, 2.328,  2.328
-74.810, -7.059, 2.326,  2.326
-74.478, -7.377, 2.324,  2.324
-74.248, -7.579, 2.327,  2.327
-73.887, -7.863, 2.326,  2.326
-73.638, -8.040, 2.328,  2.328
-73.251, -8.283, 2.325,  2.325
-72.850, -8.502, 2.324,  2.324
-72.575, -8.631, 2.323,  2.323
-72.294, -8.747, 2.326,  2.326
-72.008, -8.854, 2.331,  2.331
-71.717, -8.943, 2.332,  2.332
-71.275, -9.054, 2.329,  2.329
-70.976, -9.112, 2.328,  2.328
-70.676, -9.155, 2.326,  2.326
-70.224, -9.194, 2.326,  2.326
-69.921, -9.203, 2.327,  2.327
-69.466, -9.190, 2.330,  2.330
-69.164, -9.164, 2.331,  2.331
-68.713, -9.099, 2.332,  2.332
-68.416, -9.040, 2.332,  2.332
-68.121, -8.966, 2.331,  2.331
-67.686, -8.832, 2.332,  2.332
-67.401, -8.727, 2.332,  2.332
-67.121, -8.609, 2.331,  2.331
-66.711, -8.410, 2.332,  2.332
-66.445, -8.262, 2.331,  2.331
-66.059, -8.020, 2.332,  2.332
-65.810, -7.845, 2.331,  2.331
-65.451, -7.563, 2.332,  2.332
-65.222, -7.362, 2.332,  2.332
-64.889, -7.047, 2.338,  2.338
-64.677, -6.826, 2.337,  2.337
-64.475, -6.597, 2.335,  2.335
-64.179, -6.243, 2.341,  2.341
-63.991, -5.999, 2.339,  2.339
-63.723, -5.623, 2.342,  2.342
-63.549, -5.368, 2.340,  2.340
-63.382, -5.108, 2.337,  2.337
-63.134, -4.715, 2.338,  2.338
-62.975, -4.449, 2.336,  2.336
-62.823, -4.180, 2.334,  2.334
-62.593, -3.775, 2.336,  2.336
-62.445, -3.502, 2.335,  2.335
-62.228, -3.089, 2.336,  2.336
-62.011, -2.677, 2.335,  2.335
-61.798, -2.262, 2.333,  2.333
-61.660, -1.983, 2.333,  2.333
-61.516, -1.708, 2.332,  2.332
-61.373, -1.432, 2.332,  2.332
-61.223, -1.159, 2.331,  2.331
-61.073, -0.888, 2.332,  2.332
-60.845, -0.481, 2.333,  2.333
-60.692, -0.210, 2.334,  2.334
-60.453, 0.191, 2.332,  2.332
-60.291, 0.456, 2.332,  2.332
-60.128, 0.720, 2.333,  2.333
-59.959, 0.981, 2.331,  2.331
-59.701, 1.369, 2.332,  2.332
-59.525, 1.625, 2.333,  2.333
-59.345, 1.878, 2.332,  2.332
-59.069, 2.253, 2.333,  2.333
-58.881, 2.500, 2.333,  2.333
-58.593, 2.867, 2.333,  2.333
-58.397, 3.107, 2.333,  2.333
-58.097, 3.463, 2.333,  2.333
-57.892, 3.697, 2.333,  2.333
-57.685, 3.929, 2.333,  2.333
-57.368, 4.270, 2.333,  2.333
-57.045, 4.605, 2.333,  2.333
-56.826, 4.825, 2.333,  2.333
-56.492, 5.150, 2.333,  2.333
-56.266, 5.363, 2.333,  2.333
-55.923, 5.678, 2.334,  2.334
-55.691, 5.885, 2.334,  2.334
-55.338, 6.189, 2.334,  2.334
-55.100, 6.389, 2.334,  2.334
-54.739, 6.685, 2.333,  2.333
-54.496, 6.878, 2.333,  2.333
-54.128, 7.164, 2.334,  2.334
-53.880, 7.351, 2.334,  2.334
-53.505, 7.628, 2.334,  2.334
-53.252, 7.809, 2.334,  2.334
-52.999, 7.988, 2.334,  2.334
-52.614, 8.253, 2.334,  2.334
-52.227, 8.512, 2.334,  2.334
-51.967, 8.682, 2.333,  2.333
-51.574, 8.933, 2.334,  2.334
-51.177, 9.179, 2.334,  2.334
-50.911, 9.340, 2.333,  2.333
-50.510, 9.577, 2.334,  2.334
-50.241, 9.733, 2.334,  2.334
-49.835, 9.962, 2.333,  2.333
-49.426, 10.186, 2.334,  2.334
-49.152, 10.333, 2.333,  2.333
-48.877, 10.478, 2.333,  2.333
-48.462, 10.691, 2.333,  2.333
-48.044, 10.899, 2.333,  2.333
-47.764, 11.034, 2.333,  2.333
-47.343, 11.234, 2.333,  2.333
-47.061, 11.364, 2.333,  2.333
-46.635, 11.555, 2.333,  2.333
-46.207, 11.740, 2.333,  2.333
-45.921, 11.861, 2.333,  2.333
-45.489, 12.039, 2.333,  2.333
-45.056, 12.210, 2.333,  2.333
-44.766, 12.322, 2.333,  2.333
-44.474, 12.431, 2.333,  2.333
-44.182, 12.538, 2.333,  2.333
-43.743, 12.693, 2.333,  2.333
-43.449, 12.794, 2.333,  2.333
-43.006, 12.940, 2.333,  2.333
-42.710, 13.035, 2.333,  2.333
-42.264, 13.172, 2.333,  2.333
-41.966, 13.260, 2.333,  2.333
-41.517, 13.388, 2.333,  2.333
-41.067, 13.510, 2.333,  2.333
-40.766, 13.588, 2.333,  2.333
-40.465, 13.664, 2.333,  2.333
-40.011, 13.772, 2.333,  2.333
-39.708, 13.841, 2.333,  2.333
-39.404, 13.907, 2.333,  2.333
-38.948, 14.002, 2.333,  2.333
-38.490, 14.091, 2.333,  2.333
-38.184, 14.147, 2.333,  2.333
-37.878, 14.200, 2.333,  2.333
-37.418, 14.275, 2.333,  2.333
-37.110, 14.322, 2.333,  2.333
-36.649, 14.387, 2.333,  2.333
-36.340, 14.427, 2.333,  2.333
-36.032, 14.464, 2.333,  2.333
-35.723, 14.498, 2.333,  2.333
-35.413, 14.530, 2.333,  2.333
-34.949, 14.573, 2.333,  2.333
-34.639, 14.598, 2.333,  2.333
-34.174, 14.631, 2.333,  2.333
-33.864, 14.650, 2.333,  2.333
-33.398, 14.672, 2.333,  2.333
-33.087, 14.684, 2.333,  2.333
-32.621, 14.696, 2.333,  2.333
-32.310, 14.701, 2.333,  2.333
-31.844, 14.702, 2.333,  2.333
-31.533, 14.699, 2.333,  2.333
-31.223, 14.693, 2.333,  2.333
-30.757, 14.672, 2.331,  2.331
-30.448, 14.653, 2.331,  2.331
-29.983, 14.618, 2.332,  2.332
-29.674, 14.590, 2.333,  2.333
-29.367, 14.552, 2.330,  2.330
-29.060, 14.510, 2.330,  2.330
-28.601, 14.436, 2.332,  2.332
-28.296, 14.381, 2.333,  2.333
-27.840, 14.287, 2.329,  2.329
-27.540, 14.214, 2.330,  2.330
-27.092, 14.093, 2.331,  2.331
-26.795, 14.005, 2.333,  2.333
-26.353, 13.862, 2.334,  2.334
-26.060, 13.760, 2.334,  2.334
-25.772, 13.648, 2.330,  2.330
-25.346, 13.467, 2.330,  2.330
-25.065, 13.338, 2.331,  2.331
-24.649, 13.133, 2.332,  2.332
-24.376, 12.989, 2.333,  2.333
-24.108, 12.835, 2.330,  2.330
-23.714, 12.592, 2.331,  2.331
-23.456, 12.423, 2.332,  2.332
-23.078, 12.156, 2.333,  2.333
-22.831, 11.970, 2.333,  2.333
-22.472, 11.677, 2.331,  2.331
-22.240, 11.475, 2.306,  2.306
-22.021, 11.270, 2.202,  2.202
-21.814, 11.068, 2.191,  2.191
-21.618, 10.865, 2.116,  2.116
-21.331, 10.550, 2.153,  2.153
-21.142, 10.330, 2.186,  2.186
-20.864, 9.986, 2.263,  2.263
-20.687, 9.750, 2.261,  2.261
-20.522, 9.517, 2.092,  2.092
-20.286, 9.166, 2.140,  2.140
-20.131, 8.921, 2.229,  2.229
-19.903, 8.536, 2.303,  2.303
-19.757, 8.271, 2.299,  2.299
-19.617, 8.000, 2.282,  2.282
-19.420, 7.588, 2.318,  2.318
-19.297, 7.306, 2.337,  2.337
-19.122, 6.875, 2.345,  2.345
-18.965, 6.439, 2.331,  2.331
-18.870, 6.146, 2.329,  2.329
-18.783, 5.850, 2.326,  2.326
-18.666, 5.404, 2.328,  2.328
-18.597, 5.103, 2.330,  2.330
-18.508, 4.649, 2.333,  2.333
-18.458, 4.344, 2.334,  2.334
-18.398, 3.884, 2.334,  2.334
-18.368, 3.577, 2.334,  2.334
-18.336, 3.114, 2.334,  2.334
-18.324, 2.805, 2.333,  2.333
-18.322, 2.342, 2.332,  2.332
-18.337, 1.879, 2.332,  2.332
-18.369, 1.417, 2.333,  2.333
-18.400, 1.110, 2.333,  2.333
-18.460, 0.650, 2.332,  2.332
-18.510, 0.346, 2.332,  2.332
